reference,ean,mpn,upc,product_id,parent_product_id,stock,total_sold,stock_cost_ex,stock_cost_inc,cost_price_import_tax,actual_cost_price_ex,actual_cost_price_inc,price_inc,price_ex,price_sale_inc,price_sale_ex,price_rrp_inc,price_rrp_ex,cost_price_inc,cost_price_ex,name,title,parent_title,parent_reference,attribute_summary,model,product_url,num_sold_period,avg_sold_period,weeks_cover,bundled
0002702505,,,,7003,1394,1,,,,,,,369.000,307.500,289.000,240.833,0.000,0.000,,,Estimo,"Short Cropped Vegetable Tanned Biker Jacket Black : Daniela","Short Cropped Vegetable Tanned Leather Biker Jacket Black : Daniela",00027025,"Size: 16",Z-2014,ladies-c3/leather-jackets-c9/short-cropped-vegetable-tanned-leather-biker-jacket-black-daniela-p1394,0,0,0,N
0002697704,,,,7007,1395,1,,,,,,,299.000,249.167,199.000,165.833,0.000,0.000,,,Estimo," Vegetable Tanned Leather Biker Jacket Black : Rosabel"," Vegetable Tanned Leather Biker Jacket Black : Rosabel",00026977,"Size: 14",Z-2018,ladies-c3/leather-jackets-c9/vegetable-tanned-leather-biker-jacket-black-rosabel-p1395,1,0.02,52,N
0002487600,,,,7009,1396,1,,,,,,,174.200,145.167,174.200,145.167,0.000,0.000,,,ASHWOOD,"Medium Italian Leather Hobo Bag Brown : 044626 3R 14 NH","Medium Italian Leather Hobo Bag Brown : 044626 3R 14 NH",00024876,"Size: One Size","044626 3R 14 NH",handbags-c6/the-bridge-c14/ashwood-medium-italian-leather-hobo-bag-brown-044626-3r-14-nh-p1396,0,0,0,N
0002747202,,,,7010,1397,1,,,,,,,2874.000,2395.000,2874.000,2395.000,0.000,0.000,,,Estimo,"Cropped 3/4 Sleeve Mink Coat Brown : Tiffany","Cropped 3/4 Sleeve Mink Coat Brown : Tiffany",00027472,"Size: 10",1665,sheepskin-fur-c5/ladies-fur-coats-c76/cropped-3-4-sleeve-mink-coat-brown-tiffany-p1397,0,0,0,N
0002741204,,,,7012,1399,1,,,,,,,2499.000,2082.500,2499.000,2082.500,0.000,0.000,,,Estimo,"Mink Gilet Grey : Ambrosia","Mink Gilet Grey : Ambrosia",00027412,"Size: 14",1667/80,sheepskin-fur-c5/ladies-fur-coats-c76/mink-gilet-grey-ambrosia-p1399,0,0,0,N
0002736203,,,,7024,1406,1,,,,,,,999.000,832.500,999.000,832.500,0.000,0.000,,,Estimo,"Belted Rex Rabbit 3/4 Sleeve Fur Coat Blue: Montana","Belted Rex Rabbit 3/4 Sleeve Fur Coat Blue: Montana",00027362,"Size: 12",1692,ladies-c3/fur-coats-c77/belted-rex-rabbit-3-4-sleeve-fur-coat-blue-montana-p1406,0,0,0,N
0002746003,,,,7043,1417,1,,,,,,,2874.000,2395.000,2874.000,2395.000,0.000,0.000,,,Estimo,"Mink Coat Brown : Imola","Mink Coat Brown : Imola",00027460,"Size: 12",IMOLA,ladies-c3/fur-coats-c77/mink-coat-brown-imola-p1417,0,0,0,N
0002738605,,,,7046,1418,1,,,,,,,779.000,649.167,779.000,649.167,0.000,0.000,,,Estimo,"Side Zip Biker Sheepskin Pilot Jacket Tan: Franco","Side Zip Biker Sheepskin Pilot Jacket Tan: Franco",00027386,"Size: L",KE-193,mens-c4/sheepskin-jackets-c26/side-zip-biker-sheepskin-pilot-jacket-tan-franco-p1418,0,0,0,N
0002738606,,,,7047,1418,1,,,,,,,779.000,649.167,779.000,649.167,0.000,0.000,,,Estimo,"Side Zip Biker Sheepskin Pilot Jacket Tan: Franco","Side Zip Biker Sheepskin Pilot Jacket Tan: Franco",00027386,"Size: XL",KE-193,mens-c4/sheepskin-jackets-c26/side-zip-biker-sheepskin-pilot-jacket-tan-franco-p1418,0,0,0,N
0002738607,,,,7048,1418,1,,,,,,,779.000,649.167,779.000,649.167,0.000,0.000,,,Estimo,"Side Zip Biker Sheepskin Pilot Jacket Tan: Franco","Side Zip Biker Sheepskin Pilot Jacket Tan: Franco",00027386,"Size: 2XL",KE-193,mens-c4/sheepskin-jackets-c26/side-zip-biker-sheepskin-pilot-jacket-tan-franco-p1418,0,0,0,N
0002743603,,,,7050,1420,1,,,,,,,1999.000,1665.833,1999.000,1665.833,0.000,0.000,,,Estimo,"Reversible Mink Hooded Gilet  Brown : Topaz","Reversible Mink Hooded Gilet  Brown : Topaz",00027436,"Size: 12",V408,sheepskin-fur-c5/ladies-fur-coats-c76/reversible-mink-hooded-gilet-brown-topaz-p1420,0,0,0,N
0002704901,,,,7052,1422,1,,,,,,,369.000,307.500,299.000,249.167,0.000,0.000,,,Estimo,"Vegetable Tanned Leather Biker Jacket Black : Eleonare","Vegetable Tanned Leather Biker Jacket Black : Eleonare",00027049,"Size: 8",Z-1004,ladies-c3/leather-jackets-c9/vegetable-tanned-leather-biker-jacket-black-eleonare-p1422,0,0,0,N
0002704902,,,,7053,1422,1,,,,,,,369.000,307.500,299.000,249.167,0.000,0.000,,,Estimo,"Vegetable Tanned Leather Biker Jacket Black : Eleonare","Vegetable Tanned Leather Biker Jacket Black : Eleonare",00027049,"Size: 10",Z-1004,ladies-c3/leather-jackets-c9/vegetable-tanned-leather-biker-jacket-black-eleonare-p1422,0,0,0,N
0002700101,,,,7057,1423,1,,,,,,,299.000,249.167,249.000,207.500,0.000,0.000,,,Estimo,"Short Vegetable Tanned Leather Biker Jacket Black : Sabine","Short Vegetable Tanned Leather Biker Jacket Black : Sabine",00027001,"Size: 8",Z-2013,ladies-c3/leather-jackets-c9/short-vegetable-tanned-leather-biker-jacket-black-sabine-p1423,0,0,0,N
0002703702,,,,7063,1424,1,,,,,,,349.000,290.833,249.000,207.500,0.000,0.000,,,ASHWOOD,"Vegetable Tanned Leather Biker Jacket Black : Renee","Vegetable Tanned Leather Biker Jacket Black : Renee",00027037,"Size: 10",Z-2015,ladies-c3/leather-jackets-c9/vegetable-tanned-leather-biker-jacket-black-renee-p1424,0,0,0,N
0002703704,,,,7065,1424,1,,,,,,,349.000,290.833,249.000,207.500,0.000,0.000,,,ASHWOOD,"Vegetable Tanned Leather Biker Jacket Black : Renee","Vegetable Tanned Leather Biker Jacket Black : Renee",00027037,"Size: 14",Z-2015,ladies-c3/leather-jackets-c9/vegetable-tanned-leather-biker-jacket-black-renee-p1424,0,0,0,N
0002703705,,,,7066,1424,1,,,,,,,349.000,290.833,249.000,207.500,0.000,0.000,,,ASHWOOD,"Vegetable Tanned Leather Biker Jacket Black : Renee","Vegetable Tanned Leather Biker Jacket Black : Renee",00027037,"Size: 16",Z-2015,ladies-c3/leather-jackets-c9/vegetable-tanned-leather-biker-jacket-black-renee-p1424,0,0,0,N
0002750801,,,,7072,1427,1,,,,,,,895.000,745.833,649.000,540.833,0.000,0.000,,,Estimo,"Hooded Toscana Tipped Fur Parka With Detachable Fur Trim Lining Blue/brown : Kaylee","Hooded Toscana Tipped Fur Parka With Detachable Fur Trim Lining Blue/brown : Kaylee",00027508,"Size: 8","9702 R",ladies-c3/fur-parkas-c72/hooded-toscana-tipped-fur-parka-with-detachable-fur-trim-lining-blue-brown-kaylee-p1427,0,0,0,N
0002750804,,,,7074,1427,1,,,,,,,895.000,745.833,649.000,540.833,0.000,0.000,,,Estimo,"Hooded Toscana Tipped Fur Parka With Detachable Fur Trim Lining Blue/brown : Kaylee","Hooded Toscana Tipped Fur Parka With Detachable Fur Trim Lining Blue/brown : Kaylee",00027508,"Size: 14","9702 R",ladies-c3/fur-parkas-c72/hooded-toscana-tipped-fur-parka-with-detachable-fur-trim-lining-blue-brown-kaylee-p1427,0,0,0,N
0002750802,,,,7075,1427,1,,,,,,,895.000,745.833,649.000,540.833,0.000,0.000,,,Estimo,"Hooded Toscana Tipped Fur Parka With Detachable Fur Trim Lining Blue/brown : Kaylee","Hooded Toscana Tipped Fur Parka With Detachable Fur Trim Lining Blue/brown : Kaylee",00027508,"Size: 10","9702 R",ladies-c3/fur-parkas-c72/hooded-toscana-tipped-fur-parka-with-detachable-fur-trim-lining-blue-brown-kaylee-p1427,0,0,0,N
0002755602,,,,7078,1429,1,,,,,,,895.000,745.833,649.000,540.833,0.000,0.000,,,Estimo,"Hooded Toscana Tipped Military Parka With Detachable Fur Trim Lining Khaki/beige : Kaylee","Hooded Toscana Tipped Military Parka With Detachable Fur Trim Lining Khaki/beige : Kaylee",00027556,"Size: 10","9702 AF",ladies-c3/fur-parkas-c72/hooded-toscana-tipped-military-parka-with-detachable-fur-trim-lining-khaki-beige-kaylee-p1429,0,0,0,N
0002752002,,,,7081,1430,1,,,,,,,895.000,745.833,649.000,540.833,0.000,0.000,,,Estimo,"Hooded Toscana Tipped Military Parka With Detachable Fur Trim Lining Khaki Green/ brown : Kaylee","Hooded Toscana Tipped Military Parka With Detachable Fur Trim Lining Khaki Green/ brown : Kaylee",00027520,"Size: 10","9702 AR",ladies-c3/fur-parkas-c72/hooded-toscana-tipped-military-parka-with-detachable-fur-trim-lining-khaki-green-brown-kaylee-p1430,0,0,0,N
0002752004,,,,7083,1430,1,,,,,,,895.000,745.833,649.000,540.833,0.000,0.000,,,Estimo,"Hooded Toscana Tipped Military Parka With Detachable Fur Trim Lining Khaki Green/ brown : Kaylee","Hooded Toscana Tipped Military Parka With Detachable Fur Trim Lining Khaki Green/ brown : Kaylee",00027520,"Size: 14","9702 AR",ladies-c3/fur-parkas-c72/hooded-toscana-tipped-military-parka-with-detachable-fur-trim-lining-khaki-green-brown-kaylee-p1430,0,0,0,N
0002759202,,,,7087,1432,1,,,,,,,895.000,745.833,649.000,540.833,0.000,0.000,,,Estimo,"Hooded Toscana Tipped Fur Parka With Detachable Fur Trim Lining Black/white : Kaylee","Hooded Toscana Tipped Fur Parka With Detachable Fur Trim Lining Black/white : Kaylee",00027592,"Size: 10","9702 F",ladies-c3/fur-parkas-c72/hooded-toscana-tipped-fur-parka-with-detachable-fur-trim-lining-black-white-kaylee-p1432,0,0,0,N
0002758001,,,,7090,1433,1,,,,,,,895.000,745.833,649.000,540.833,0.000,0.000,,,Estimo,"Hooded Toscana Tipped Fur Parka With Detachable Fur Trim Lining Blue/white","Hooded Toscana Tipped Fur Parka With Detachable Fur Trim Lining Blue/white : Kaylee",00027580,"Size: 8","9702 F",ladies-c3/fur-parkas-c72/hooded-toscana-tipped-fur-parka-with-detachable-fur-trim-lining-blue-white-kaylee-p1433,0,0,0,N
0002762802,,,,7092,1434,1,,,,,,,799.000,665.833,799.000,665.833,0.000,0.000,,,Estimo,"Short Hooded Toscana Tipped Fox Fur Parka  With Fur Trim Lining Black/red","Short Hooded Toscana Tipped Fox Fur Parka  With Fur Trim Lining Black/red: ",00027628,"Size: 10","7602 F",ladies-c3/fur-parkas-c72/short-hooded-toscana-tipped-fox-fur-parka-with-fur-trim-lining-black-red-p1434,0,0,0,N
0002767602,,,,7104,1439,1,,,,,,,799.000,665.833,799.000,665.833,0.000,0.000,,,Estimo,"Hooded Racoon Tipped Fur Parka Black : Gwenn","Hooded Racoon Tipped Fur Parka Black : Gwenn",00027676,"Size: 10","8085 FL",ladies-c3/hooded-racoon-tipped-fur-parka-black-gwenn-p1439,0,0,0,N
0002770001,,,,7107,1440,1,,,,,,,895.000,745.833,895.000,745.833,0.000,0.000,,,Estimo,"Hooded Fox Fur Parka With Detachable Raccoon Fur Trim Lining Black : Braemar","Hooded Fox Fur Parka With Detachable Raccoon Fur Trim Lining Black : Braemar",00027700,"Size: 8","9703 R",ladies-c3/hooded-fox-fur-parka-with-detachable-raccoon-fur-trim-lining-black-braemar-p1440,0,0,0,N
0002770002,,,,7108,1440,1,,,,,,,895.000,745.833,895.000,745.833,0.000,0.000,,,Estimo,"Hooded Fox Fur Parka With Detachable Raccoon Fur Trim Lining Black : Braemar","Hooded Fox Fur Parka With Detachable Raccoon Fur Trim Lining Black : Braemar",00027700,"Size: 10","9703 R",ladies-c3/hooded-fox-fur-parka-with-detachable-raccoon-fur-trim-lining-black-braemar-p1440,0,0,0,N
0002770003,,,,7109,1440,1,,,,,,,895.000,745.833,895.000,745.833,0.000,0.000,,,Estimo,"Hooded Fox Fur Parka With Detachable Raccoon Fur Trim Lining Black : Braemar","Hooded Fox Fur Parka With Detachable Raccoon Fur Trim Lining Black : Braemar",00027700,"Size: 12","9703 R",ladies-c3/hooded-fox-fur-parka-with-detachable-raccoon-fur-trim-lining-black-braemar-p1440,0,0,0,N
0002771203,,,,7112,1442,1,,,,,,,720.000,600.000,720.000,600.000,0.000,0.000,,,Estimo,"Hooded  Racoon Tipped Fur Parka With Removable Fur Trim Lining : Cronos","Hooded  Racoon Tipped Fur Parka With Removable Fur Trim Lining : Cronos",00027712,"Size: S","E 8595 R",mens-c4/fur-parkas-c73/hooded-racoon-tipped-fur-parka-with-removable-fur-trim-lining-cronos-p1442,0,0,0,N
0002772607,,,,7120,1443,1,,,,,,,720.000,600.000,720.000,600.000,0.000,0.000,,,Estimo,"Hooded Racoon Tipped Fur Parka : Thor","Hooded Racoon Tipped Fur Parka : Thor",00027726,"Size: 2XL","E 8595 LR",mens-c4/fur-parkas-c73/hooded-racoon-tipped-fur-parka-thor-p1443,0,0,0,N
0002775404,,,,7121,1444,1,,,,,,,720.000,600.000,720.000,600.000,0.000,0.000,,,Estimo,"Hooded Raccoon Fur Camouflage Parka Khaki Green : Nemesis","Hooded Raccoon Fur Camouflage Parka Khaki Green : Nemesis",00027754,"Size: M","E 8085 AR",mens-c4/fur-parkas-c73/hooded-raccoon-fur-camouflage-parka-khaki-green-nemesis-p1444,0,0,0,N
0002775406,,,,7123,1444,1,,,,,,,720.000,600.000,720.000,600.000,0.000,0.000,,,Estimo,"Hooded Raccoon Fur Camouflage Parka Khaki Green : Nemesis","Hooded Raccoon Fur Camouflage Parka Khaki Green : Nemesis",00027754,"Size: XL","E 8085 AR",mens-c4/fur-parkas-c73/hooded-raccoon-fur-camouflage-parka-khaki-green-nemesis-p1444,0,0,0,N
0002774004,,,,7125,1445,1,,,,,,,720.000,600.000,720.000,600.000,0.000,0.000,,,Estimo,"Hooded Raccoon Fur Parka Black: Nemesis","Hooded Raccoon Fur Parka Black: Nemesis",00027740,"Size: M","E 8085 F",mens-c4/fur-parkas-c73/hooded-raccoon-fur-parka-black-nemesis-p1445,0,0,0,N
0002774005,,,,7126,1445,1,,,,,,,720.000,600.000,720.000,600.000,0.000,0.000,,,Estimo,"Hooded Raccoon Fur Parka Black: Nemesis","Hooded Raccoon Fur Parka Black: Nemesis",00027740,"Size: L","E 8085 F",mens-c4/fur-parkas-c73/hooded-raccoon-fur-parka-black-nemesis-p1445,0,0,0,N
0002776806,,,,7129,1446,1,,,,,,,720.000,600.000,720.000,600.000,0.000,0.000,,,Estimo,"Hooded Raccoon Fur Camouflage Parka Blue/blk: Nemesis","Hooded Raccoon Fur Camouflage Parka Blue/blk: Nemesis",00027768,"Size: XL","E 8085 MAF",mens-c4/fur-parkas-c73/hooded-raccoon-fur-camouflage-parka-blue-blk-nemesis-p1446,0,0,0,N
0002778206,,,,7130,1447,1,,,,,,,720.000,600.000,720.000,600.000,0.000,0.000,,,Estimo,"Hooded Raccoon Fur Parka With Removable Fur Trim Lining Black/blk : Roman","Hooded Raccoon Fur Parka With Removable Fur Trim Lining Black/blk : Roman",00027782,"Size: XL","E 8085 ZF",mens-c4/fur-parkas-c73/hooded-raccoon-fur-parka-with-removable-fur-trim-lining-black-blk-roman-p1447,0,0,0,N
0002783902,,,,7136,1451,1,,,,,,,489.000,407.500,489.000,407.500,0.000,0.000,,,ASHWOOD,"Fitted Sheepskin Aviator Flying Jacket Navy: Winnipeg","Fitted Sheepskin Aviator Flying Jacket Navy: Winnipeg",00027839,"Size: 10",KB-451,ladies-c3/sheepskin-jackets-c11/fitted-sheepskin-aviator-flying-jacket-navy-winnipeg-p1451,0,0,0,N
0002783905,,,,7139,1451,1,,,,,,,489.000,407.500,489.000,407.500,0.000,0.000,,,ASHWOOD,"Fitted Sheepskin Aviator Flying Jacket Navy: Winnipeg","Fitted Sheepskin Aviator Flying Jacket Navy: Winnipeg",00027839,"Size: 16",KB-451,ladies-c3/sheepskin-jackets-c11/fitted-sheepskin-aviator-flying-jacket-navy-winnipeg-p1451,0,0,0,N
0002323210,,,,7205,1464,1,,,,,,,285.000,237.500,249.000,207.500,0.000,0.000,,,ASHWOOD,"Leather Jacket Oxblood/nap : Ferdinand","Leather Jacket Oxblood/nap : Ferdinand",00023232,"Size: 5XL",5704,mens-c4/leather-jackets-c25/leather-jacket-oxblood-nap-ferdinand-p1464,0,0,0,N
0002791504,,,,7224,1466,1,,,,,,,495.000,412.500,495.000,412.500,0.000,0.000,,,ASHWOOD,"Sheepskin Gillet Ginger : Mackenzie","Sheepskin Gillet Ginger : Mackenzie",00027915,"Size: M",KE-197,mens-c4/mens-waistcoats-c58/sheepskin-gillet-ginger-mackenzie-p1466,0,0,0,N
0002791505,,,,7225,1466,1,,,,,,,495.000,412.500,495.000,412.500,0.000,0.000,,,ASHWOOD,"Sheepskin Gillet Ginger : Mackenzie","Sheepskin Gillet Ginger : Mackenzie",00027915,"Size: L",KE-197,mens-c4/mens-waistcoats-c58/sheepskin-gillet-ginger-mackenzie-p1466,1,0.02,52,N
0002791507,,,,7227,1466,1,,,,,,,495.000,412.500,495.000,412.500,0.000,0.000,,,ASHWOOD,"Sheepskin Gillet Ginger : Mackenzie","Sheepskin Gillet Ginger : Mackenzie",00027915,"Size: 2XL",KE-197,mens-c4/mens-waistcoats-c58/sheepskin-gillet-ginger-mackenzie-p1466,0,0,0,N
0002237007,,,,7234,1467,1,,,,,,,139.000,115.833,139.000,115.833,0.000,0.000,,,ASHWOOD,"Leather Pencil Skirt  Black : Linn","Leather Pencil Skirt  Black : Linn",00022370,"Size: 20",24315,ladies-c3/skirts-jeans-c74/leather-pencil-skirt-black-linn-p1467,2,0.04,26,N
0002726603,,,,7237,1468,1,,,,,,,1299.000,1082.500,1299.000,1082.500,0.000,0.000,,,Estimo,"Estimo Raccoon and Rex Rabbit Cropped Sleeve Jacket Dark Brown : Kisa","Estimo Raccoon and Rex Rabbit Cropped Sleeve Jacket Dark Brown : Kisa",00027266,"Size: 12","7486 KISA",sheepskin-fur-c5/ladies-fur-coats-c76/estimo-raccoon-and-rex-rabbit-cropped-sleeve-jacket-dark-brown-kisa-p1468,0,0,0,N
0002799502,,,,7280,1495,1,,,,,,,549.990,458.325,399.000,332.500,0.000,0.000,,,ASHWOOD,"Lamb Shearling Mandarin Collar jacket Honey :  Liane","Lamb Shearling Mandarin Collar Jacket Honey :  Liane",00027995,"Size: 10","KB 679",sheepskin-fur-c5/ladies-sheepskin-jackets-c13/lamb-shearling-mandarin-collar-jacket-honey-liane-p1495,0,0,0,N
0002799506,,,,7284,1495,1,,,,,,,549.990,458.325,399.000,332.500,0.000,0.000,,,ASHWOOD,"Lamb Shearling Mandarin Collar jacket Honey :  Liane","Lamb Shearling Mandarin Collar Jacket Honey :  Liane",00027995,"Size: 18","KB 679",sheepskin-fur-c5/ladies-sheepskin-jackets-c13/lamb-shearling-mandarin-collar-jacket-honey-liane-p1495,0,0,0,N
0002798302,,,,7286,1496,1,,,,,,,549.990,458.325,399.000,332.500,0.000,0.000,,,ASHWOOD,"Lamb Shearling Mandarin Collar Jacket Taupe:  Liane","Lamb Shearling Mandarin Collar Jacket Taupe:  Liane",00027983,"Size: 10","KB 679",sheepskin-fur-c5/ladies-sheepskin-jackets-c13/lamb-shearling-mandarin-collar-jacket-taupe-liane-p1496,0,0,0,N
0002798304,,,,7288,1496,1,,,,,,,549.990,458.325,399.000,332.500,0.000,0.000,,,ASHWOOD,"Lamb Shearling Mandarin Collar Jacket Taupe:  Liane","Lamb Shearling Mandarin Collar Jacket Taupe:  Liane",00027983,"Size: 14","KB 679",sheepskin-fur-c5/ladies-sheepskin-jackets-c13/lamb-shearling-mandarin-collar-jacket-taupe-liane-p1496,0,0,0,N
0002798305,,,,7289,1496,1,,,,,,,549.990,458.325,399.000,332.500,0.000,0.000,,,ASHWOOD,"Lamb Shearling Mandarin Collar Jacket Taupe:  Liane","Lamb Shearling Mandarin Collar Jacket Taupe:  Liane",00027983,"Size: 16","KB 679",sheepskin-fur-c5/ladies-sheepskin-jackets-c13/lamb-shearling-mandarin-collar-jacket-taupe-liane-p1496,0,0,0,N
0002334409,,,,7295,813,1,,,,,,,379.000,315.833,379.000,315.833,0.000,0.000,,,ASHWOOD,"Leather Sheepskin Gillet Tan : Norden","Leather Sheepskin Gillet Tan : Norden",00023344,"Size: 4XL",KE-176,mens-c4/mens-waistcoats-c58/leather-sheepskin-gillet-tan-norden-p813,1,0.02,52,N
0001614409,,,,7296,814,1,,,,,,,379.000,315.833,379.000,315.833,0.000,0.000,,,ASHWOOD,"Leather Sheepskin Gilet Tobacco : Norden","Sheepskin Gilet Tobacco : Norden",00016144,"Size: 4XL",KE-176,mens-c4/mens-waistcoats-c58/sheepskin-gilet-tobacco-norden-p814,0,0,0,N
0002803104,,,,7297,1499,1,,,,,,,399.950,333.292,399.950,333.292,0.000,0.000,,,TRAPPER,"Leather Jacket Dark Brown : Ben","Leather Jacket Dark Brown : Ben",00028031,"Size: M",BEN,mens-c4/leather-jackets-c25/leather-jacket-dark-brown-ben-p1499,0,0,0,N
0002803107,,,,7300,1499,1,,,,,,,399.950,333.292,399.950,333.292,0.000,0.000,,,TRAPPER,"Leather Jacket Dark Brown : Ben","Leather Jacket Dark Brown : Ben",00028031,"Size: 2XL",BEN,mens-c4/leather-jackets-c25/leather-jacket-dark-brown-ben-p1499,0,0,0,N
0002830701,,,,7408,1529,1,,,,,,,925.000,770.833,699.000,582.500,0.000,0.000,,,ASHWOOD,"Sheepskin Coat Whisky : Belladonna","Sheepskin Coat Whisky : Belladonna",00028307,"Size: 8","KB 688",sheepskin-fur-c5/ladies-sheepskin-jackets-c13/sheepskin-coat-whisky-belladonna-p1529,0,0,0,N
0002830702,,,,7409,1529,1,,,,,,,925.000,770.833,699.000,582.500,0.000,0.000,,,ASHWOOD,"Sheepskin Coat Whisky : Belladonna","Sheepskin Coat Whisky : Belladonna",00028307,"Size: 10","KB 688",sheepskin-fur-c5/ladies-sheepskin-jackets-c13/sheepskin-coat-whisky-belladonna-p1529,0,0,0,N
0002831905,,,,7424,1531,1,,,,,,,369.000,307.500,369.000,307.500,0.000,0.000,,,ASHWOOD,"Shearling Leather and  Suede Biker Gilet : Indiana","Shearling Leather and Suede Biker Gilet Black/suede : Indiana",00028319,"Size: 16","KB-451 GILLET",ladies-c3/ashwood-shearling-leather-and-suede-biker-gilet-black-suede-indiana-p1531,0,0,0,N
0002831906,,,,7425,1531,1,,,,,,,369.000,307.500,369.000,307.500,0.000,0.000,,,ASHWOOD,"Shearling Leather and  Suede Biker Gilet : Indiana","Shearling Leather and Suede Biker Gilet Black/suede : Indiana",00028319,"Size: 18","KB-451 GILLET",ladies-c3/ashwood-shearling-leather-and-suede-biker-gilet-black-suede-indiana-p1531,0,0,0,N
0002372502,,,,7440,1534,1,,,,,,,495.000,412.500,495.000,412.500,0.000,0.000,,,ASHWOOD,"Double Collar Leather Gilet Orchid : Pegasus","Double Collar Leather Gilet Lilac Orchid : Pegasus",00023725,"Size: 10",KB-529,sheepskin-fur-c5/ladies-sheepskin-jackets-c13/double-collar-leather-gilet-lilac-orchid-pegasus-p1534,0,0,0,N
0002115606,,,,7516,1546,1,,,,,,,129.990,108.325,99.000,82.500,0.000,0.000,,,ASHWOOD,"Leather Gilet Black/app : Nola","Leather Gilet Black/app : Nola",00021156,"Size: 18","FO-GILLET 2",ladies-c3/leather-gilet-black-app-nola-p1546,0,0,0,N
0002845500,,,,7537,1552,1,,,,,,,375.000,312.500,289.000,240.833,0.000,0.000,,,ASHWOOD,"Hair On Hide Rug Gray/Charcoal : Mehari","Hair On Hide Rug Gray/Charcoal : Mehari",00028455,"Size: One Size","ASH 01",sheepskin-fur-c5/sheepskin-rugs-c57/hair-on-hide-rug-gray-charcoal-mehari-p1552,0,0,0,N
0002845600,,,,7538,1553,1,,,,,,,375.000,312.500,289.000,240.833,0.000,0.000,,,ASHWOOD,"Hair On Hide Rug Light Grey/ Charcoal : Mehari","Hair On Hide Rug Light Grey/ Charcoal : Mehari",00028456,"Size: One Size","ASH 02",sheepskin-fur-c5/sheepskin-rugs-c57/hair-on-hide-rug-light-grey-charcoal-mehari-p1553,0,0,0,N
0002845700,,,,7539,1554,1,,,,,,,375.000,312.500,289.000,240.833,0.000,0.000,,,ASHWOOD,"Hair On Hide Rug Black/White: Mehari","Hair On Hide Rug Black/White: Mehari",00028457,"Size: One Size","ASH 03",sheepskin-fur-c5/sheepskin-rugs-c57/hair-on-hide-rug-black-white-mehari-p1554,0,0,0,N
0002845800,,,,7540,1555,1,,,,,,,375.000,312.500,289.000,240.833,0.000,0.000,,,ASHWOOD,"Hair On Hide Rug Neutral/Blk : Mehari","Hair On Hide Rug Neutral/Blk : Mehari",00028458,"Size: One Size","ASH 04",sheepskin-fur-c5/sheepskin-rugs-c57/hair-on-hide-rug-neutral-blk-mehari-p1555,0,0,0,N
0002846000,,,,7542,1557,1,,,,,,,375.000,312.500,289.000,240.833,0.000,0.000,,,ASHWOOD,"Hair On Hide Rug : Silver/black Mehari","Hair On Hide Rug : Silver/black Mehari",00028460,"Size: One Size","ASH 07",sheepskin-fur-c5/sheepskin-rugs-c57/hair-on-hide-rug-silver-black-mehari-p1557,0,0,0,N
0002846100,,,,7543,1558,1,,,,,,,375.000,312.500,289.000,240.833,0.000,0.000,,,ASHWOOD,"Hair On Hide Rug Neutral : Mehari","Hair On Hide Rug Neutral : Mehari",00028461,"Size: One Size","ASH 08",sheepskin-fur-c5/sheepskin-rugs-c57/hair-on-hide-rug-neutral-mehari-p1558,0,0,0,N
0002641507,,,,7558,1565,1,,,,,,,699.000,582.500,349.000,290.833,0.000,0.000,,,Fenland,"Leather and Sheepskin Lined Coat Blue : Kaprun","Leather and Sheepskin Lined Coat Blue : Kaprun",00026415,"Size: 2XL","APACI TN",mens-c4/leather-and-sheepskin-lined-coat-blue-kaprun-p1565,0,0,0,N
0002852900,,,,7644,1584,1,,,,,,,219.950,183.292,219.950,183.292,0.000,0.000,,,ASHWOOD,"Weekend Columbian Leather Travel Holdall : 8146","Weekend Columbian Leather Travel Holdall Tan : 8146",00028529,"Size: One Size",8146,luggage-c7/trolleys-c33/weekend-columbian-leather-travel-holdall-tan-8146-p1584,11,0.21,5,N
0002853507,,,,7653,1590,1,,,,,,,699.000,582.500,699.000,582.500,0.000,0.000,,,Estimo,"Shearling Coat  Tan/snu : Richmond","Shearling Coat  Tan/snu : Richmond",00028535,"Size: 2XL",KE-183,mens-c4/shearling-coat-tan-snu-richmond-p1590,0,0,0,N
0001724404,,,,7725,1624,1,,,,,,,189.000,157.500,189.000,157.500,0.000,0.000,,,ASHWOOD,"Leather Trousers Black : 766","Leather Trousers Black : 766",00017244,"Size: 14","766 TROUSERS",ladies-c3/skirts-jeans-c74/jeans-trousers-c128/leather-trousers-black-766-p1624,0,0,0,N
0001724406,,,,7727,1624,1,,,,,,,189.000,157.500,189.000,157.500,0.000,0.000,,,ASHWOOD,"Leather Trousers Black : 766","Leather Trousers Black : 766",00017244,"Size: 18","766 TROUSERS",ladies-c3/skirts-jeans-c74/jeans-trousers-c128/leather-trousers-black-766-p1624,0,0,0,N
0001963001,,,,7729,1625,1,,,,,,,189.000,157.500,189.000,157.500,0.000,0.000,,,ASHWOOD,"Leather Trousers Brown : 766","Leather Trousers Brown : 766",00019630,"Size: 8","766 TROUSERS",ladies-c3/leather-trousers-brown-766-p1625,0,0,0,N
