# ----------------------------------------
# Report CSV Export
# Account: Leather Company
# Property: Leather Company - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20231130
# End date: 20240227
Landing page + query string,Organic Google Search clicks,Organic Google Search impressions,Organic Google Search click through rate,Organic Google Search average position,Users,Engaged sessions,Engagement rate,Average engagement time,Event count,Conversions,Ad revenue
/ladies-c3/ashwood-saffiano-leather-tote-handbag-salmon-62646-s-p5233,1,396,0.0025252525252525255,15.664141414141413,2,0,0,4,9,0,0
/ladies-c3/ashwood-shearling-leather-and-suede-biker-gilet-black-suede-indiana-p1531,1,297,0.003367003367003367,17.693602693602692,2,3,1,265,47,0,0
/ladies-c3/ashwood-single-australian-sheepskin-rug-wolf-tip-p6302,1,87,0.011494252873563218,18.20689655172414,1,0,0,9,5,0,0
/ladies-c3/ashwood-suede-and-leather-backpack-tan-s-16-p6255,1,254,0.003937007874015748,7.0236220472440944,2,2,1,25.5,13,0,0
/ladies-c3/ashwood-three-pocket-leather-sling-bag-chestnut-tan-t-75-p6756,1,125,0.008,12.456,2,2,1,165,28,0,0
/ladies-c3/ashwood-unisex-leather-backpack-brandy-g-38-p6232,1,389,0.002570694087403599,26.146529562982003,7,5,0.38461538461538464,93.42857142857143,120,0,0
/ladies-c3/ashwood-vegetable-tanned-leather-cross-body-bag-bridge-6052666-p5359,1,218,0.0045871559633027525,8.041284403669724,2,2,1,44.5,16,0,0
/ladies-c3/ashwood-vintage-woven-leather-shoulder-bag-dark-grey-d-77-p6378,1,226,0.004424778761061947,9.716814159292035,1,1,1,93,20,0,0
/ladies-c3/ashwood-vintage-woven-leather-shoulder-bag-taupe-d-77-p6381,1,177,0.005649717514124294,8.740112994350284,1,1,1,141,24,0,0
/ladies-c3/ashwood-womens-croc-7-card-large-leather-purse-green-c-05-p5997,1,177,0.005649717514124294,8.870056497175142,5,4,0.5714285714285714,58.4,68,0,0
/ladies-c3/ashwood-womens-croc-7-card-large-leather-purse-tan-c-05-p5998/s18483?utm_medium=ppc&amp;utm_term=ashwood-womens-croc-7-card-large-leather-purse-tan-c-05-size-one-siz-size-one-size-0004300800&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOooJusbH-YHphqaMDM17fTFDA1ukR6H713ZTxjdWs335zMOLmQGu4O4,1,1,1,9,0,0,0,0,0,0,0
/ladies-c3/ashwood-womens-croc-7-card-large-leather-purse-teal-c-05-p5999,1,310,0.0032258064516129032,23.93548387096774,0,0,0,0,0,0,0
/ladies-c3/ashwood-womens-croc-leather-watch-with-mother-of-pearl-face-black-aw-0013-poly-p4108,1,1053,0.000949667616334283,45.75213675213675,3,0,0,1.3333333333333333,12,0,0
/ladies-c3/ashwood-womens-crocodile-print-cross-body-bag-mustard-63002-nora-p3802,1,649,0.0015408320493066256,21.75346687211094,4,2,0.5,26.25,31,0,0
/ladies-c3/ashwood-womens-leather-hobo-bag-black-leopard-j-10-p5889,1,516,0.001937984496124031,20.99031007751938,1,1,1,225,11,0,0
/ladies-c3/ashwood-womens-leather-hobo-bag-wood-rose-j-10-p5892,1,206,0.0048543689320388345,34.713592233009706,1,1,1,37,16,0,0
/ladies-c3/ashwood-womens-leather-shoulder-bag-black-12088-p6408,1,114,0.008771929824561403,23.04385964912281,2,1,0.5,7,8,0,0
/ladies-c3/ashwood-womens-leather-shoulder-work-bag-black-52777-a-p5856,1,21,0.047619047619047616,12.047619047619047,1,0,0,0,3,0,0
/ladies-c3/ashwood-womens-leather-tote-bag-black-v-30-p5291,1,1384,0.000722543352601156,29.667630057803468,6,4,0.6666666666666666,14.333333333333334,36,0,0
/ladies-c3/ashwood-womens-long-handle-leather-shopper-bag-denim-62320-p6656,1,37,0.02702702702702703,3.3783783783783785,1,1,1,79,42,0,0
/ladies-c3/ashwood-womens-long-handle-leather-shopper-bag-tan-62320-p6658,1,834,0.001199040767386091,12.083932853717027,6,6,0.6,26.666666666666668,83,0,0
/ladies-c3/ashwood-zip-top-leather-cross-body-bag-black-63594-p6795,1,86,0.011627906976744186,6.4186046511627906,0,0,0,0,0,0,0
/ladies-c3/ashwood-zip-top-leather-cross-body-bag-blue-63594-p6796,1,327,0.0030581039755351682,7.223241590214068,3,2,0.6666666666666666,34,41,0,0
/ladies-c3/ashwood-zip-top-leather-cross-body-bag-fennel-seed-63594-p6797,1,241,0.004149377593360996,10.269709543568466,1,0,0,0,4,0,0
/ladies-c3/ashwood-zip-top-leather-cross-body-bag-glome-blue-sb-buckle-p6040,1,172,0.005813953488372093,12.30813953488372,2,2,1,36.5,16,0,0
/ladies-c3/ashwood-zip-top-leather-cross-body-bag-ink-sb-buckle-p6044,1,7,0.14285714285714285,4.428571428571429,1,2,0.2,0,40,0,0
/ladies-c3/ashwood-zip-top-leather-cross-body-bag-khaki-sb-buckle-p6046,1,66,0.015151515151515152,23.833333333333332,1,1,0.5,72,33,0,0
/ladies-c3/ashwood-zip-top-leather-cross-body-bag-lilac-grey-sb-buckle-p6047,1,301,0.0033222591362126247,48.17275747508306,0,0,0,0,0,0,0
/ladies-c3/ashwood-zip-top-leather-cross-body-bag-olive-sb-buckle-p6052,1,102,0.00980392156862745,6.598039215686274,1,1,1,7,8,0,0
/ladies-c3/ashwood-zip-top-leather-cross-body-bag-tan-sb-buckle-p6061,1,66,0.015151515151515152,23.272727272727273,1,1,1,43,25,0,0
/ladies-c3/ashwood-zip-top-leather-cross-body-bag-tan-sb-buckle-p6061/s18620?utm_medium=ppc&amp;utm_term=ashwood-zip-top-leather-cross-body-bag-tan-sb-buckle-size-one-size-size-one-size-0004304300&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOorHuWSayXlKA3vkV5rS3cMWlOwzGNsOhMQTi84Dz_OR7CAT3nnAQWM,1,1,1,10,0,0,0,0,0,0,0
/ladies-c3/ashwood-zip-top-leather-cross-body-bag-two-tone-tan-sb-buckle-p6062,1,238,0.004201680672268907,10.411764705882353,1,1,1,64,12,0,0
/ladies-c3/bridge-croc-print-leather-shoulder-bag-cognac-croc-mc2-p6835,1,170,0.0058823529411764705,26.58823529411765,1,0,0,0,3,0,0
/ladies-c3/bugatti-m51,1,14,0.07142857142857142,7.571428571428571,1,0,0,2,5,0,0
/ladies-c3/bugatti-m51/xxxxl-t28,1,2,0.5,5.5,0,0,0,0,0,0,0
/ladies-c3/deals-for-her-c161,1,121,0.008264462809917356,9.03305785123967,400,310,0.7416267942583732,97.875,5178,6,0
/ladies-c3/deals-for-her-c161/accessories-c204/burgundy-t59,1,3,0.3333333333333333,7.666666666666667,1,1,1,18,5,0,0
/ladies-c3/deals-for-her-c161/accessories-c204/fenland-m10/red-t11,1,1,1,26,1,0,0,1,5,0,0
/ladies-c3/deals-for-her-c161/accessories-c204/taupe-t57,1,44,0.022727272727272728,7.818181818181818,1,0,0,7,5,0,0
/ladies-c3/deals-for-her-c161/coats-jackets-c202/orange-t8,1,461,0.0021691973969631237,29.830802603036876,1,1,1,22,5,0,0
/ladies-c3/deals-for-her-c161/coats-jackets-c202/size-8-t30,1,67,0.014925373134328358,8.791044776119403,2,1,0.3333333333333333,5,14,0,0
/ladies-c3/fenland-ladies-classic-sheepskin-scuffs-mink-fss-p6012,1,255,0.00392156862745098,43.1843137254902,1,2,1,392,53,0,0
/ladies-c3/fenland-ladies-sheepskin-crossover-slippers-grey-fcs-p6003/s18496?utm_medium=ppc&amp;utm_term=fenland-ladies-sheepskin-crossover-slippers-grey-fcs-size-3-4-size-3-4-0004295200&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOooI9z7z8vkc6gAa2O6nzLN7BbtabQi89Xx-KTkmltrvu_4s87XpL2Y,1,1,1,5,0,0,0,0,0,0,0
/ladies-c3/fenland-ladies-sheepskin-insoles-natural-p5792,1,658,0.001519756838905775,64.77659574468086,0,0,0,0,0,0,0
/ladies-c3/fenland-ladies-suede-sheepskin-loafers-mink-flsl-p6008,1,165,0.006060606060606061,11.527272727272727,1,1,1,9,5,0,0
/ladies-c3/fenland-ladies-suede-sheepskin-loafers-navy-flsl-p6009,1,824,0.0012135922330097086,67.0752427184466,2,1,0.5,12,12,0,0
/ladies-c3/fenland-m10,1,160,0.00625,5.775,0,0,0,0,0,0,0
/ladies-c3/fenland-mens-sheepskin-hunter-hat-brown-fen-011-p6453/s19617?utm_medium=ppc&amp;utm_term=fenland-mens-sheepskin-hunter-hat-brown-fen-011-size-xl-size-xl-0004458206&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOor2gBHnhlHkhOGhcxFaULMhdu-rAMKvL6_eZ90Rc7jf-OE0Ztee_mM,1,1,1,5,0,0,0,0,0,0,0
/ladies-c3/fenland-sheepskin-sock-beige-fss-p5737/s17687?utm_medium=ppc&amp;utm_term=fenland-sheepskin-sock-beige-fss-size-5-6-size-5-6-0004200401&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoqxi-5s5EN_UthTltBt2SDOvUzavg0Tvrt9wKDj3Od4oTHCzeAeQe8,1,1,1,14,0,0,0,0,0,0,0
/ladies-c3/fenland-sheepskin-sock-pink-fss-p6019,1,196,0.00510204081632653,25.102040816326532,1,1,1,134,16,0,0
/ladies-c3/fenland-sheepskin-winter-earmuffs-beige-fen-209-p7672/s22545?utm_medium=ppc&amp;utm_term=fenland-sheepskin-winter-earmuffs-beige-fen-209-size-one-size-size-one-size-0004871300&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOooswgFCXd644bKgB4RWg9fnlBnN-KGwTQrRwEKTVZP77upQ5GNd5Eo,1,1,1,8,0,0,0,0,0,0,0
/ladies-c3/fenland-sheepskin-winter-earmuffs-brown-fen-207-p5719,1,1698,0.0005889281507656066,9.031213191990577,5,9,0.75,31.8,105,0,0
/ladies-c3/fenland-womens-nubuck-leather-hooded-coat-rust-maisie-p5774,1,790,0.0012658227848101266,19.765822784810126,4,3,0.75,9.5,21,0,0
/ladies-c3/footwear-c21/fenland-m10,1,51,0.0196078431372549,6.137254901960785,1,1,1,49,8,0,0
/ladies-c3/footwear-c21/fenland-real-sheepskin-wool-mule-slippers-brown-elena-p8011,1,1111,0.0009000900090009,49.81638163816382,1,0,0,3,5,0,0
/ladies-c3/footwear-c21/fenland-real-sheepskin-wool-mule-slippers-tan-elena-p8014,1,1686,0.0005931198102016608,49.17615658362989,1,1,1,2,6,0,0
/ladies-c3/footwear-c21/sheepskin-slippers-black-leopard-ladies-booties-p7976/s23221?utm_medium=ppc&amp;utm_term=fenland-women-apos-s-sheepskin-slippers-black-leopard-ladies-booties-size-3-4-0004955400&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOop_fCWNTi5Ac03hDtRrrLPREdtak2JmgBv6PhxW99wg7IgsngXThxQ,1,1,1,23,0,0,0,0,0,0,0
/ladies-c3/footwear-c21/sheepskin-slippers-black-leopard-ladies-booties-p7976/s23222?utm_medium=ppc&amp;utm_term=fenland-women-apos-s-sheepskin-slippers-black-leopard-ladies-booties-size-5-6-0004955401&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOorot7EdOB9cB-9UKPA9xNogfStMG9Ye77h8PSqD3fnmbxXQ9yUyjJw,1,1,1,43,0,0,0,0,0,0,0
/ladies-c3/fur-coats-c77/mink-coat-brown-imola-p1417/s7043?utm_medium=ppc&amp;utm_term=estimo-mink-coat-brown-imola-size-12-size-12-0002746003&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOopQ8bhmAU21S15i6FGQ3dJrYCuvHyTVmZm27a4MeCToduL0tL6TVYU,1,1,1,2,0,0,0,0,0,0,0
/ladies-c3/fur-coats-c77/mink-coat-brown-imola-p1417/s7043?utm_medium=ppc&amp;utm_term=estimo-mink-coat-brown-imola-size-12-size-12-0002746003&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOorocaZMUUh5z1lRfh2YsxURNYEwVG1Pt_Yue2lOTfcirPnaOZJTkwY,1,1,1,6,0,0,0,0,0,0,0
/ladies-c3/handbags-c10/ashwood-leather-crossbody-bag-black-64033-p6810,1,12,0.08333333333333333,3.75,1,0,0,0,4,0,0
/ladies-c3/handbags-c10/ashwood-m1/chestnut-t26,1,35,0.02857142857142857,7.171428571428572,0,0,0,0,0,0,0
/ladies-c3/handbags-c10/ashwood-m1/pink-t9,1,192,0.005208333333333333,38.973958333333336,0,0,0,0,0,0,0
/ladies-c3/handbags-c10/ashwood-medium-buffalo-glazed-veg-tanned-leather-bag-black-vt-52188-p1033,1,8,0.125,5.25,1,1,1,27,12,0,0
/ladies-c3/handbags-c10/ashwood-two-sections-shoulder-bag-burgundy-aw0022-p5310,1,1029,0.0009718172983479105,7.800777453838679,3,3,1,25.666666666666668,31,0,0
/ladies-c3/handbags-c10/ashwood-womens-medium-leather-crocodile-print-shoulder-bag-with-ipad-ebook-pocket-blk-croc-52188-p685,1,23,0.043478260869565216,8.347826086956522,0,0,0,0,0,0,0
/ladies-c3/handbags-c10/beige-t70,1,176,0.005681818181818182,30.295454545454547,0,0,0,0,0,0,0
/ladies-c3/handbags-c10/crocodile-leather-print-backpack-croc-cognac-sb067-p2544,1,104,0.009615384615384616,6.105769230769231,1,1,1,67,4,0,0
/ladies-c3/handbags-c10/large-leather-handbag-bridge-vt-gina-p1050/s5774?utm_medium=ppc&amp;utm_term=ashwood-large-leather-handbag-bridge-vt-gina-size-one-size-size-one-size-0002391500&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoqRuOLrTTkf8fKZU9uQhxzQqgpQb5SUAXijPAcGlwBTqmiByRPl-rw,1,1,1,5,0,0,0,0,0,0,0
/ladies-c3/handbags-c10/luxury-croc-print-leather-shoulder-bag-navy-croc-mc1-p6832,1,70,0.014285714285714285,8.757142857142856,1,1,1,10,5,0,0
/ladies-c3/handbags-c10/lxlove-croc-print-leather-shoulder-bag-black-croc-mc3-p6837,1,98,0.01020408163265306,4.183673469387755,1,1,1,78,5,0,0
/ladies-c3/handbags-c10/lxlove-croc-print-leather-shoulder-bag-cognac-croc-mc3-p6839,1,67,0.014925373134328358,6,1,2,1,32,9,0,0
/ladies-c3/handbags-c10/purple-t10,1,62,0.016129032258064516,32.403225806451616,0,0,0,0,0,0,0
/ladies-c3/handbags-c10/valentina-flap-over-croc-print-real-leather-shoulder-bag-brandy-croc-mc5-p6846,1,255,0.00392156862745098,6.050980392156863,2,1,0.5,7.5,9,0,0
/ladies-c3/handbags-c10/valentina-flap-over-croc-print-real-leather-shoulder-bag-cognac-croc-mc5-p6847,1,252,0.003968253968253968,10.178571428571429,4,2,0.5,16,29,0,0
/ladies-c3/handbags-c10/valentina-flap-over-croc-print-real-leather-shoulder-bag-navy-croc-mc5-p6848,1,192,0.005208333333333333,7.416666666666667,3,2,0.4,9.666666666666666,24,0,0
/ladies-c3/hooded-fox-fur-parka-with-detachable-raccoon-fur-trim-lining-black-braemar-p1440/s7107?utm_medium=ppc&amp;utm_term=estimo-hooded-fox-fur-parka-with-detachable-raccoon-fur-trim-lining-bl-size-8-0002770001&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOopToC-qpE-OH7tMWRpuOnLGCCg7XhnOSZJG1CiWVWfqj_FRDNRxDjY,1,1,1,15,0,0,0,0,0,0,0
/ladies-c3/hooded-racoon-tipped-fur-parka-black-gwenn-p1439/s7104?utm_medium=ppc&amp;utm_term=estimo-hooded-racoon-tipped-fur-parka-black-gwenn-size-10-size-10-0002767602&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoreaECi5X8K1gY0819zHy7xjPJj0afbHdUlui4LhNr_EBlYScxlucU,1,1,1,1,0,0,0,0,0,0,0
/ladies-c3/hooded-racoon-tipped-fur-parka-black-gwenn-p1439/s7104?utm_medium=ppc&amp;utm_term=estimo-hooded-racoon-tipped-fur-parka-black-gwenn-size-10-size-10-0002767602&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOorjFNogJh1Dxn-fTzpNmIfmyW_Mc1WueakP3wdSnYtAuc2GMYRuMZE,1,1,1,69,0,0,0,0,0,0,0
/ladies-c3/ladies-jackets-coats-c181/ashwood-m1/green-t6,1,29,0.034482758620689655,26.03448275862069,0,0,0,0,0,0,0
/ladies-c3/ladies-jackets-coats-c181/bordeaux-t56,1,241,0.004149377593360996,6.908713692946058,1,1,1,473,41,0,0
/ladies-c3/ladies-jackets-coats-c181/caramel-t104,1,24,0.041666666666666664,7.583333333333333,1,1,1,57,7,0,0
/ladies-c3/ladies-jackets-coats-c181/khaki-t66,1,425,0.002352941176470588,27.703529411764706,1,0,0,0,4,0,0
/ladies-c3/ladies-jackets-coats-c181/one-size-t58,1,4,0.25,5.25,1,1,1,8,5,0,0
/ladies-c3/ladies-jackets-coats-c181/purple-t10,1,189,0.005291005291005291,27.841269841269842,0,0,0,0,0,0,0
/ladies-c3/ladies-jackets-coats-c181/tobacco-t51,1,334,0.0029940119760479044,10.296407185628743,1,0,0,5,5,0,0
/ladies-c3/ladies-leather-biker-jacket-burgundy-g-celia22-p6025,1,1505,0.000664451827242525,16.733554817275746,3,1,0.2,35,25,0,0
/ladies-c3/ladies-leather-biker-jacket-navy-g-celia22-p6026,1,472,0.00211864406779661,28.877118644067796,2,2,1,18.5,22,0,0
/ladies-c3/ladies-leather-biker-jacket-tan-br-alice-p5785,1,396,0.0025252525252525255,15.727272727272727,3,2,0.4,137,57,0,0
/ladies-c3/ladies-leather-biker-jacket-tan-g-celia22-p6028,1,428,0.002336448598130841,14.228971962616823,1,0,0,0,6,0,0
/ladies-c3/ladies-luxury-toscana-sheepskin-coat-gatina-p6124,1,63,0.015873015873015872,14.253968253968255,1,0,0,0,3,0,0
/ladies-c3/ladies-michigan-mini-leather-handbag-black-m-63-p3995,1,421,0.0023752969121140144,10.653206650831354,1,0,0,2,5,0,0
/ladies-c3/ladies-waistcoats-c47/brown-t3,1,333,0.003003003003003003,18.633633633633632,0,0,0,0,0,0,0
/ladies-c3/ladies-waistcoats-c47/cream-t4,1,694,0.001440922190201729,13.868876080691642,1,1,1,0,6,0,0
/ladies-c3/ladies-waistcoats-c47/fenland-m10,1,7,0.14285714285714285,33.42857142857143,1,1,1,10,8,0,0
/ladies-c3/ladies-waistcoats-c47/fitted-leather-gilet-with-faux-fur-collar-tan-cumbria-p8134,1,284,0.0035211267605633804,19.338028169014084,1,1,1,24,6,0,0
/ladies-c3/ladies-waistcoats-c47/reversible-toscana-suede-leather-gilet-brown-kashmina-p8022,1,77,0.012987012987012988,13.142857142857142,1,1,1,35,17,0,0
/ladies-c3/ladies-waistcoats-c47/reversible-toscana-suede-leather-gilet-camel-kashmina-p8023,1,108,0.009259259259259259,10.018518518518519,1,1,1,35,5,0,0
/ladies-c3/ladies-waistcoats-c47/reversible-toscana-suede-leather-gilet-whisky-kashmina-p8027,1,166,0.006024096385542169,6.897590361445783,2,1,0.3333333333333333,11,18,0,0
/ladies-c3/ladies-waistcoats-c47/sheepskin-gilet-black-andorra-p6591/s19915?utm_medium=ppc&amp;utm_term=Ashwood-sheepskin-gilet-black-andorra-size-18-size-18-0004506006&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoq2l36-ngLIx6AzDVmUMmoY1ENqUovfbZ5dX0qvc0vvBkfTa9cglq8,1,1,1,28,0,0,0,0,0,0,0
/ladies-c3/ladies-waistcoats-c47/size-18-t35,1,22,0.045454545454545456,10.818181818181818,1,0,0,7,5,0,0
/ladies-c3/lamb-shearling-mandarin-collar-jacket-beige-liane-p7346,1,1112,0.0008992805755395684,13.454136690647482,1,0,0,5,5,0,0
/ladies-c3/large-leather-shopper-bag-khaki-62102-p2507,1,41,0.024390243902439025,11.365853658536585,1,0,0,1,3,0,0
/ladies-c3/large-quilted-leather-zip-around-note-and-coin-purse-green-qlp-p5338/s16758?utm_medium=ppc&amp;utm_term=Ashwood-large-quilted-leather-zip-around-note-and-coin-purse-green-ql-size-one-size-0004132800&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOor4gPtailbhknK2K63q6q1LDClPd1h5QKn2mfW4m4TbOFJEpSozc24,1,1,1,28,0,0,0,0,0,0,0
/ladies-c3/leather-biker-jacket-black-hackney-p4346,1,56,0.017857142857142856,29.839285714285715,2,1,0.5,84.5,11,0,0
/ladies-c3/leather-biker-jacket-black-zoey-p2480,1,76,0.013157894736842105,14.855263157894736,1,1,1,0,4,0,0
/ladies-c3/leather-biker-jacket-burgundy-lola-p5466/s17032?utm_medium=ppc&amp;utm_term=ashwood-leather-biker-jacket-burgundy-lola-size-16-size-16-0004157005&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOorb-Ihm7-qls-nIETgKIPevbeMfog0xE3swJW8Nk6cjipEk2aKfuAI,1,1,1,30,0,0,0,0,0,0,0
/ladies-c3/leather-biker-jacket-burgundy-lola-p5466/s17034?utm_medium=ppc&amp;utm_term=Ashwood-leather-biker-jacket-burgundy-lola-size-20-size-20-0004157007&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoq02avo96_a1TDzKF4TyUykOyMUKZt-f1eMw8VUJ1gtR6Z9ZI9TeFc,1,1,1,14,0,0,0,0,0,0,0
/ladies-c3/leather-biker-jacket-timber-britney-p5621,1,84,0.011904761904761904,11.75,1,1,0.5,37,8,0,0
/ladies-c3/leather-biker-jacket-vin-burgundy-lola-p5622,1,24,0.041666666666666664,6.25,3,2,0.6666666666666666,107.66666666666667,73,0,0
/ladies-c3/leather-biker-jacket-vin-timber-lola-p5624,1,149,0.006711409395973154,9.604026845637584,5,7,0.5833333333333334,83.4,136,0,0
/ladies-c3/leather-handbags-c10/Ashwood-ladies-leather-phonebag-purse-black-t-80-p7505/s22033?utm_medium=ppc&amp;utm_term=Ashwood-ladies-leather-phonebag-purse-black-t-80-size-one-size-size-one-size-0004824400&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOorvmxOMOcX6P1pgua-Ea5vXdiKiT2RPAqrFsUai67JemW626lcbtt8,1,1,1,50,0,0,0,0,0,0,0
/ladies-c3/leather-handbags-c10/ashwood-leather-crossbody-bag-cotswold-navy-64033-p7903,1,122,0.00819672131147541,8.778688524590164,1,1,1,0,6,0,0
/ladies-c3/leather-handbags-c10/ashwood-leather-womens-large-handbag-black-vt-52188-p8136,1,183,0.00546448087431694,39.48087431693989,1,0,0,0,4,0,0
/ladies-c3/leather-handbags-c10/ashwood-leather-womens-medium-handbag-burgundy-61550-p2620,1,193,0.0051813471502590676,23.71502590673575,1,1,1,27,7,0,0
/ladies-c3/leather-handbags-c10/ashwood-leather-womens-tote-crossbody-bag-parafin-64064-p7916/s23050?utm_medium=ppc&amp;utm_term=ashwood-leather-women-apos-s-tote-crossbody-bag-parafin-64064-size-size-one-size-0004929200&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoqtwILsrS4f1JafCVgp6bsk_JoszXNz35HGbFmmTlYcj7pPzdBpooM,1,1,1,3,0,0,0,0,0,0,0
/ladies-c3/leather-handbags-c10/ashwood-m1/bordeaux-t56,1,8,0.125,6.75,2,0,0,0.5,7,0,0
/ladies-c3/leather-handbags-c10/ashwood-medium-leather-shoulder-bag-honey-t-83-p7516,1,108,0.009259259259259259,10.472222222222221,1,1,1,14,6,0,0
/ladies-c3/leather-handbags-c10/ashwood-real-leather-crossbody-bag-with-webbing-strap-black-64296-p7947/s23081?cid=GBP&glCurrency=GBP&glCountry=GB,1,5,0.2,26.8,1,1,1,114,18,0,0
/ladies-c3/leather-handbags-c10/ashwood-real-leather-crossbody-bag-with-webbing-strap-raspberry-sorbet-64296-p7952,1,48,0.020833333333333332,8.625,0,0,0,0,0,0,0
/ladies-c3/leather-handbags-c10/ashwood-real-leather-crossbody-bag-with-webbing-strap-sodalite-blue-64296-p7954,1,18,0.05555555555555555,5.833333333333333,1,1,1,7,7,0,0
/ladies-c3/leather-handbags-c10/ashwood-real-leather-flapover-backpack-black-64257-p7938,1,23,0.043478260869565216,15.347826086956522,2,1,0.5,184,44,0,0
/ladies-c3/leather-handbags-c10/ashwood-real-leather-flapover-backpack-parafin-64257-p7940,1,30,0.03333333333333333,12,2,2,0.6666666666666666,10,13,0,0
/ladies-c3/leather-handbags-c10/ashwood-real-leather-flapover-crossbody-bag-2-tone-tan-64295-p7941,1,15,0.06666666666666667,5,1,1,1,433,24,0,0
/ladies-c3/leather-handbags-c10/ashwood-real-leather-hobo-shoulder-bag-2-tone-tan-64203-p7931,1,186,0.005376344086021506,19.161290322580644,3,2,0.6666666666666666,25.666666666666668,18,0,0
/ladies-c3/leather-handbags-c10/ashwood-real-leather-hobo-shoulder-bag-cotswold-navy-64202-p7927,1,47,0.02127659574468085,20.51063829787234,0,0,0,0,0,0,0
/ladies-c3/leather-handbags-c10/ashwood-real-leather-hobo-shoulder-bag-ochre-yellow-64203-p7935,1,56,0.017857142857142856,18.821428571428573,1,1,1,10,11,0,0
/ladies-c3/leather-handbags-c10/ashwood-real-leather-hobo-shoulder-bag-parafin-64203-p7936,1,137,0.0072992700729927005,23.26277372262774,1,1,1,9,5,0,0
/ladies-c3/leather-handbags-c10/ashwood-vintage-woven-leather-shoulder-bag-dark-brown-d-77-p6377,1,277,0.0036101083032490976,16.35740072202166,3,2,0.6666666666666666,17.333333333333332,27,0,0
/ladies-c3/leather-handbags-c10/ashwood-womens-curved-leather-shoulder-bag-2-tone-tan-64192-p7917,1,112,0.008928571428571428,6.758928571428571,1,0,0,0,4,0,0
/ladies-c3/leather-handbags-c10/ashwood-womens-leather-tote-bag-chestnut-t-81-p7509,1,40,0.025,13.95,1,1,1,1,6,0,0
/ladies-c3/leather-handbags-c10/bridge-croc-print-leather-shoulder-bag-black-croc-bc2-p8111,1,108,0.009259259259259259,25.037037037037038,2,1,0.5,7.5,10,0,0
/ladies-c3/leather-handbags-c10/brown-t3?page=2,1,1,1,8,1,0,0,6,5,0,0
/ladies-c3/leather-handbags-c10/large-leather-shopper-bag-black-62102-p2504,1,703,0.001422475106685633,32.315789473684205,2,1,0.5,7.5,12,0,0
/ladies-c3/leather-handbags-c10/leather-twin-zip-quilted-crossbody-bag-black-63624-p7871,1,378,0.0026455026455026454,28.97089947089947,1,0,0,0,4,0,0
/ladies-c3/leather-handbags-c10/leather-twin-zip-quilted-crossbody-bag-cotswold-navy-63624-p7872,1,138,0.007246376811594203,41.927536231884055,1,1,1,17,4,0,0
/ladies-c3/leather-handbags-c10/leather-twin-zip-quilted-crossbody-bag-ice-grey-63624-p7873,1,132,0.007575757575757576,39.96969696969697,1,0,0,4,5,0,0
/ladies-c3/leather-handbags-c10/medium-leather-handbag-merlot-62121-p8146,1,52,0.019230769230769232,16.5,1,1,1,10,5,0,0
